Epoch,Train Loss,Trian Time,Valid Loss,Valid Time,Eval Metrics,Test Loss,Test Metrics,Test Time,Time,Test Result Dir
34,83.70280611515045,0:00:05,17.207328736782074,0:00:01,"{0: {'f1': 0.24864277958740497, 'precision': 0.14755154639175258, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.8679924307333768}, 1: {'f1': 0.907221842359654, 'precision': 0.8879401855356072, 'accuracy': 0.9211122471482127, 'roc_auc_score': 0.9220116487023058}}",17.1961832344532,"{0: {'f1': 0.24864277958740497, 'precision': 0.14755154639175258, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.8679924307333768}, 1: {'f1': 0.907221842359654, 'precision': 0.8879401855356072, 'accuracy': 0.9211122471482127, 'roc_auc_score': 0.9220116487023058}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
35,82.77941823005676,0:00:05,16.953030705451965,0:00:01,"{0: {'f1': 0.23413025556471562, 'precision': 0.13724226804123713, 'accuracy': 0.9441270223131052, 'roc_auc_score': 0.8709959163048943}, 1: {'f1': 0.9077990350224442, 'precision': 0.8727096506207597, 'accuracy': 0.92299673222269, 'roc_auc_score': 0.9267767907122701}}",16.954953610897064,"{0: {'f1': 0.23413025556471562, 'precision': 0.13724226804123713, 'accuracy': 0.9441270223131052, 'roc_auc_score': 0.8709959163048943}, 1: {'f1': 0.9077990350224442, 'precision': 0.8727096506207597, 'accuracy': 0.92299673222269, 'roc_auc_score': 0.9267767907122701}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
36,81.37216866016388,0:00:05,17.043904840946198,0:00:01,"{0: {'f1': 0.2577873254564984, 'precision': 0.15463917525773196, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8604631289163515}, 1: {'f1': 0.9084321475625823, 'precision': 0.8910324456546822, 'accuracy': 0.9219742988312183, 'roc_auc_score': 0.922617237875981}}",17.064966470003128,"{0: {'f1': 0.2577873254564984, 'precision': 0.15463917525773196, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8604631289163515}, 1: {'f1': 0.9084321475625823, 'precision': 0.8910324456546822, 'accuracy': 0.9219742988312183, 'roc_auc_score': 0.922617237875981}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
37,80.92951181530952,0:00:05,16.712685883045197,0:00:01,"{0: {'f1': 0.25384823116392113, 'precision': 0.15141752577319587, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8655967811292702}, 1: {'f1': 0.9094254851352642, 'precision': 0.8781557206812203, 'accuracy': 0.9240191656141618, 'roc_auc_score': 0.9270637460147503}}",16.71346679329872,"{0: {'f1': 0.25384823116392113, 'precision': 0.15141752577319587, 'accuracy': 0.9446081674385036, 'roc_auc_score': 0.8655967811292702}, 1: {'f1': 0.9094254851352642, 'precision': 0.8781557206812203, 'accuracy': 0.9240191656141618, 'roc_auc_score': 0.9270637460147503}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
38,80.12440031766891,0:00:04,16.612586826086044,0:00:01,"{0: {'f1': 0.2673372154579143, 'precision': 0.16269329896907217, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.8482202358485701}, 1: {'f1': 0.9095081026817725, 'precision': 0.8781095675451147, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9271713545583778}}",16.61711010336876,"{0: {'f1': 0.2673372154579143, 'precision': 0.16269329896907217, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.8482202358485701}, 1: {'f1': 0.9095081026817725, 'precision': 0.8781095675451147, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9271713545583778}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
39,80.08784946799278,0:00:05,16.825680375099182,0:00:01,"{0: {'f1': 0.2579600647598489, 'precision': 0.15399484536082475, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8703657572764041}, 1: {'f1': 0.9097941769421914, 'precision': 0.8956016061291365, 'accuracy': 0.9228563982277821, 'roc_auc_score': 0.9230734103371108}}",16.846704989671707,"{0: {'f1': 0.2579600647598489, 'precision': 0.15399484536082475, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8703657572764041}, 1: {'f1': 0.9097941769421914, 'precision': 0.8956016061291365, 'accuracy': 0.9228563982277821, 'roc_auc_score': 0.9230734103371108}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
40,78.84472557902336,0:00:04,16.740069776773453,0:00:01,"{0: {'f1': 0.25365853658536586, 'precision': 0.15077319587628865, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8725804145620484}, 1: {'f1': 0.9097008930680905, 'precision': 0.88854017630498, 'accuracy': 0.9233776387802971, 'roc_auc_score': 0.9246254378630664}}",16.73080199956894,"{0: {'f1': 0.25365853658536586, 'precision': 0.15077319587628865, 'accuracy': 0.9447885968605281, 'roc_auc_score': 0.8725804145620484}, 1: {'f1': 0.9097008930680905, 'precision': 0.88854017630498, 'accuracy': 0.9233776387802971, 'roc_auc_score': 0.9246254378630664}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
41,78.55860775709152,0:00:05,16.553380846977234,0:00:01,"{0: {'f1': 0.23795097769209583, 'precision': 0.13917525773195877, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8827974316210987}, 1: {'f1': 0.910583337275867, 'precision': 0.8883094106244519, 'accuracy': 0.9242196427497444, 'roc_auc_score': 0.9256678977298073}}",16.57488077878952,"{0: {'f1': 0.23795097769209583, 'precision': 0.13917525773195877, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8827974316210987}, 1: {'f1': 0.910583337275867, 'precision': 0.8883094106244519, 'accuracy': 0.9242196427497444, 'roc_auc_score': 0.9256678977298073}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
42,78.01066419482231,0:00:05,16.6113378405571,0:00:01,"{0: {'f1': 0.2462544265867611, 'precision': 0.14561855670103094, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8717001493292201}, 1: {'f1': 0.9099830156633327, 'precision': 0.8902016892047815, 'accuracy': 0.9234979250616467, 'roc_auc_score': 0.9245339474969388}}",16.626060962677002,"{0: {'f1': 0.2462544265867611, 'precision': 0.14561855670103094, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8717001493292201}, 1: {'f1': 0.9099830156633327, 'precision': 0.8902016892047815, 'accuracy': 0.9234979250616467, 'roc_auc_score': 0.9245339474969388}}",0:00:02,20211226_1944,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
43,77.36188614368439,0:00:05,16.32633873820305,0:00:01,"{0: {'f1': 0.23081170623964659, 'precision': 0.13466494845360824, 'accuracy': 0.9441470700266634, 'roc_auc_score': 0.8762682912349666}, 1: {'f1': 0.9100910470409712, 'precision': 0.885770988138644, 'accuracy': 0.9239790701870452, 'roc_auc_score': 0.9257601824988073}}",16.331804513931274,"{0: {'f1': 0.23081170623964659, 'precision': 0.13466494845360824, 'accuracy': 0.9441470700266634, 'roc_auc_score': 0.8762682912349666}, 1: {'f1': 0.9100910470409712, 'precision': 0.885770988138644, 'accuracy': 0.9239790701870452, 'roc_auc_score': 0.9257601824988073}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
44,76.89245900511742,0:00:05,16.33230572938919,0:00:01,"{0: {'f1': 0.2623390557939914, 'precision': 0.15753865979381443, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8652824725419738}, 1: {'f1': 0.9109140357100627, 'precision': 0.8888632482577191, 'accuracy': 0.9244802630260018, 'roc_auc_score': 0.9258992532780617}}",16.326521009206772,"{0: {'f1': 0.2623390557939914, 'precision': 0.15753865979381443, 'accuracy': 0.9448687877147611, 'roc_auc_score': 0.8652824725419738}, 1: {'f1': 0.9109140357100627, 'precision': 0.8888632482577191, 'accuracy': 0.9244802630260018, 'roc_auc_score': 0.9258992532780617}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
45,76.54275506734848,0:00:05,16.230595469474792,0:00:01,"{0: {'f1': 0.27169010347572303, 'precision': 0.16494845360824742, 'accuracy': 0.9449690262825525, 'roc_auc_score': 0.8586295061450766}, 1: {'f1': 0.9106574887253739, 'precision': 0.8853556099136937, 'accuracy': 0.9245404061666767, 'roc_auc_score': 0.9265049889470346}}",16.235353231430054,"{0: {'f1': 0.27169010347572303, 'precision': 0.16494845360824742, 'accuracy': 0.9449690262825525, 'roc_auc_score': 0.8586295061450766}, 1: {'f1': 0.9106574887253739, 'precision': 0.8853556099136937, 'accuracy': 0.9245404061666767, 'roc_auc_score': 0.9265049889470346}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
46,75.78543809056282,0:00:05,16.081894129514694,0:00:01,"{0: {'f1': 0.2657417289220918, 'precision': 0.16043814432989692, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8601821245624377}, 1: {'f1': 0.9121788772597526, 'precision': 0.8849402316887433, 'accuracy': 0.925983841542872, 'roc_auc_score': 0.9283310170365385}}",16.094926923513412,"{0: {'f1': 0.2657417289220918, 'precision': 0.16043814432989692, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8601821245624377}, 1: {'f1': 0.9121788772597526, 'precision': 0.8849402316887433, 'accuracy': 0.925983841542872, 'roc_auc_score': 0.9283310170365385}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
47,75.70999044179916,0:00:05,16.159912198781967,0:00:01,"{0: {'f1': 0.26129032258064516, 'precision': 0.1565721649484536, 'accuracy': 0.9449088831418777, 'roc_auc_score': 0.8679099318422367}, 1: {'f1': 0.9118990441211093, 'precision': 0.8938016338210182, 'accuracy': 0.9249814558649586, 'roc_auc_score': 0.9258007921007819}}",16.15722393989563,"{0: {'f1': 0.26129032258064516, 'precision': 0.1565721649484536, 'accuracy': 0.9449088831418777, 'roc_auc_score': 0.8679099318422367}, 1: {'f1': 0.9118990441211093, 'precision': 0.8938016338210182, 'accuracy': 0.9249814558649586, 'roc_auc_score': 0.9258007921007819}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
48,75.15098050236702,0:00:05,16.279554218053818,0:00:01,"{0: {'f1': 0.25122083559414, 'precision': 0.14916237113402062, 'accuracy': 0.9446683105791784, 'roc_auc_score': 0.8709807898489398}, 1: {'f1': 0.911064639676684, 'precision': 0.8947708496792357, 'accuracy': 0.924119404181953, 'roc_auc_score': 0.9246561669919006}}",16.288971841335297,"{0: {'f1': 0.25122083559414, 'precision': 0.14916237113402062, 'accuracy': 0.9446683105791784, 'roc_auc_score': 0.8709807898489398}, 1: {'f1': 0.911064639676684, 'precision': 0.8947708496792357, 'accuracy': 0.924119404181953, 'roc_auc_score': 0.9246561669919006}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
49,74.06906241178513,0:00:05,16.20217326283455,0:00:01,"{0: {'f1': 0.2173669467787115, 'precision': 0.125, 'accuracy': 0.9439866883181973, 'roc_auc_score': 0.8888274789283545}, 1: {'f1': 0.9126077510687505, 'precision': 0.9015092075506531, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9248668202232992}}",16.18777760863304,"{0: {'f1': 0.2173669467787115, 'precision': 0.125, 'accuracy': 0.9439866883181973, 'roc_auc_score': 0.8888274789283545}, 1: {'f1': 0.9126077510687505, 'precision': 0.9015092075506531, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9248668202232992}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
50,72.76088154315948,0:00:05,16.057327181100845,0:00:01,"{0: {'f1': 0.25735095764769356, 'precision': 0.15367268041237114, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8688674913512311}, 1: {'f1': 0.9116474390733007, 'precision': 0.8917247426962662, 'accuracy': 0.9249213127242838, 'roc_auc_score': 0.926015389498509}}",16.069074153900146,"{0: {'f1': 0.25735095764769356, 'precision': 0.15367268041237114, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8688674913512311}, 1: {'f1': 0.9116474390733007, 'precision': 0.8917247426962662, 'accuracy': 0.9249213127242838, 'roc_auc_score': 0.926015389498509}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
51,72.22145828604698,0:00:05,15.937309235334396,0:00:01,"{0: {'f1': 0.2439824945295405, 'precision': 0.14368556701030927, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8770439515691889}, 1: {'f1': 0.9117894933982582, 'precision': 0.8987861725204228, 'accuracy': 0.9244602153124436, 'roc_auc_score': 0.9245566359312548}}",15.959507405757904,"{0: {'f1': 0.2439824945295405, 'precision': 0.14368556701030927, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8770439515691889}, 1: {'f1': 0.9117894933982582, 'precision': 0.8987861725204228, 'accuracy': 0.9244602153124436, 'roc_auc_score': 0.9245566359312548}}",0:00:02,20211226_1945,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
52,71.80509674549103,0:00:05,15.970748454332352,0:00:01,"{0: {'f1': 0.2464558342420938, 'precision': 0.14561855670103094, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8738219396099659}, 1: {'f1': 0.9113738125133258, 'precision': 0.8877555729911848, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9266921855602268}}",15.968422591686249,"{0: {'f1': 0.2464558342420938, 'precision': 0.14561855670103094, 'accuracy': 0.9445881197249454, 'roc_auc_score': 0.8738219396099659}, 1: {'f1': 0.9113738125133258, 'precision': 0.8877555729911848, 'accuracy': 0.9250015035785168, 'roc_auc_score': 0.9266921855602268}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
53,70.96283546090126,0:00:05,15.942142575979233,0:00:01,"{0: {'f1': 0.25223759153783565, 'precision': 0.14980670103092783, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.8720335221779653}, 1: {'f1': 0.9119665350629818, 'precision': 0.8955092998569253, 'accuracy': 0.9249012650107256, 'roc_auc_score': 0.9254801228558087}}",15.930818289518356,"{0: {'f1': 0.25223759153783565, 'precision': 0.14980670103092783, 'accuracy': 0.9447284537198533, 'roc_auc_score': 0.8720335221779653}, 1: {'f1': 0.9119665350629818, 'precision': 0.8955092998569253, 'accuracy': 0.9249012650107256, 'roc_auc_score': 0.9254801228558087}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
54,70.39331150054932,0:00:05,15.856410413980484,0:00:01,"{0: {'f1': 0.25668738178870576, 'precision': 0.15302835051546393, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.8711505033486563}, 1: {'f1': 0.911540548830844, 'precision': 0.8914939770157382, 'accuracy': 0.9248411218700507, 'roc_auc_score': 0.9259523104174358}}",15.860098421573639,"{0: {'f1': 0.25668738178870576, 'precision': 0.15302835051546393, 'accuracy': 0.9448487400012029, 'roc_auc_score': 0.8711505033486563}, 1: {'f1': 0.911540548830844, 'precision': 0.8914939770157382, 'accuracy': 0.9248411218700507, 'roc_auc_score': 0.9259523104174358}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
55,69.5942252278328,0:00:05,15.833356946706772,0:00:01,"{0: {'f1': 0.24017587249244296, 'precision': 0.1407860824742268, 'accuracy': 0.9445680720113871, 'roc_auc_score': 0.8813877480055954}, 1: {'f1': 0.9117144128739079, 'precision': 0.89818618175105, 'accuracy': 0.9244401675988854, 'roc_auc_score': 0.9246052348472226}}",15.828509479761124,"{0: {'f1': 0.24017587249244296, 'precision': 0.1407860824742268, 'accuracy': 0.9445680720113871, 'roc_auc_score': 0.8813877480055954}, 1: {'f1': 0.9117144128739079, 'precision': 0.89818618175105, 'accuracy': 0.9244401675988854, 'roc_auc_score': 0.9246052348472226}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
56,69.47295451164246,0:00:04,15.939318746328354,0:00:01,"{0: {'f1': 0.24891067538126363, 'precision': 0.14722938144329897, 'accuracy': 0.944708406006295, 'roc_auc_score': 0.8754499677684056}, 1: {'f1': 0.9111442971812583, 'precision': 0.9010938293257027, 'accuracy': 0.9236583067701128, 'roc_auc_score': 0.9233658416388687}}",15.948821187019348,"{0: {'f1': 0.24891067538126363, 'precision': 0.14722938144329897, 'accuracy': 0.944708406006295, 'roc_auc_score': 0.8754499677684056}, 1: {'f1': 0.9111442971812583, 'precision': 0.9010938293257027, 'accuracy': 0.9236583067701128, 'roc_auc_score': 0.9233658416388687}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
57,68.8250407576561,0:00:05,15.886010527610779,0:00:01,"{0: {'f1': 0.24802398473698556, 'precision': 0.14658505154639176, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8757974578965918}, 1: {'f1': 0.9119629217999953, 'precision': 0.8899709235242534, 'accuracy': 0.9253623624225658, 'roc_auc_score': 0.9267950702196847}}",15.87210527062416,"{0: {'f1': 0.24802398473698556, 'precision': 0.14658505154639176, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8757974578965918}, 1: {'f1': 0.9119629217999953, 'precision': 0.8899709235242534, 'accuracy': 0.9253623624225658, 'roc_auc_score': 0.9267950702196847}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
58,68.91909447312355,0:00:04,15.920907586812973,0:00:01,"{0: {'f1': 0.235846451256559, 'precision': 0.13756443298969073, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8858444794968008}, 1: {'f1': 0.9118082481494536, 'precision': 0.895416993584714, 'accuracy': 0.9247609310158177, 'roc_auc_score': 0.9253270019957406}}",15.9141646027565,"{0: {'f1': 0.235846451256559, 'precision': 0.13756443298969073, 'accuracy': 0.9445279765842706, 'roc_auc_score': 0.8858444794968008}, 1: {'f1': 0.9118082481494536, 'precision': 0.895416993584714, 'accuracy': 0.9247609310158177, 'roc_auc_score': 0.9253270019957406}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
59,68.6212268769741,0:00:04,15.946400910615921,0:00:01,"{0: {'f1': 0.24210815262146582, 'precision': 0.14207474226804123, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8821057848559773}, 1: {'f1': 0.9107453747765732, 'precision': 0.9053860709835233, 'accuracy': 0.9229165413684569, 'roc_auc_score': 0.9220801772139408}}",15.933939039707184,"{0: {'f1': 0.24210815262146582, 'precision': 0.14207474226804123, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8821057848559773}, 1: {'f1': 0.9107453747765732, 'precision': 0.9053860709835233, 'accuracy': 0.9229165413684569, 'roc_auc_score': 0.9220801772139408}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
60,67.9175386428833,0:00:04,15.862467736005783,0:00:01,"{0: {'f1': 0.2539940427836447, 'precision': 0.15109536082474226, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.8714039526348442}, 1: {'f1': 0.9115611019543208, 'precision': 0.8933862555960678, 'accuracy': 0.9247007878751429, 'roc_auc_score': 0.9255246462151734}}",15.863774448633194,"{0: {'f1': 0.2539940427836447, 'precision': 0.15109536082474226, 'accuracy': 0.9447685491469698, 'roc_auc_score': 0.8714039526348442}, 1: {'f1': 0.9115611019543208, 'precision': 0.8933862555960678, 'accuracy': 0.9247007878751429, 'roc_auc_score': 0.9255246462151734}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
61,67.96944278478622,0:00:05,15.838489294052124,0:00:01,"{0: {'f1': 0.24473035860936213, 'precision': 0.14400773195876287, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8801740432506151}, 1: {'f1': 0.9107853058150756, 'precision': 0.8931093367794342, 'accuracy': 0.9239991179006034, 'roc_auc_score': 0.924732088245398}}",15.845258951187134,"{0: {'f1': 0.24473035860936213, 'precision': 0.14400773195876287, 'accuracy': 0.9446883582927367, 'roc_auc_score': 0.8801740432506151}, 1: {'f1': 0.9107853058150756, 'precision': 0.8931093367794342, 'accuracy': 0.9239991179006034, 'roc_auc_score': 0.924732088245398}}",0:00:02,20211226_1946,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
62,67.07950174808502,0:00:04,15.872652441263199,0:00:01,"{0: {'f1': 0.24972737186477645, 'precision': 0.14755154639175258, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8792019194969236}, 1: {'f1': 0.911268959373608, 'precision': 0.89703235334841, 'accuracy': 0.924119404181953, 'roc_auc_score': 0.9243717325666683}}",15.86486628651619,"{0: {'f1': 0.24972737186477645, 'precision': 0.14755154639175258, 'accuracy': 0.9448286922876445, 'roc_auc_score': 0.8792019194969236}, 1: {'f1': 0.911268959373608, 'precision': 0.89703235334841, 'accuracy': 0.924119404181953, 'roc_auc_score': 0.9243717325666683}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
63,67.19133511185646,0:00:04,15.802982240915298,0:00:01,"{0: {'f1': 0.2492500681756204, 'precision': 0.14722938144329897, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8790254128479423}, 1: {'f1': 0.9108897062246847, 'precision': 0.9029861079060322, 'accuracy': 0.9232573524989475, 'roc_auc_score': 0.9227053359377276}}",15.786277025938034,"{0: {'f1': 0.2492500681756204, 'precision': 0.14722938144329897, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8790254128479423}, 1: {'f1': 0.9108897062246847, 'precision': 0.9029861079060322, 'accuracy': 0.9232573524989475, 'roc_auc_score': 0.9227053359377276}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
64,66.66706374287605,0:00:05,15.715478092432022,0:00:01,"{0: {'f1': 0.2508843537414966, 'precision': 0.1485180412371134, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8768779205576357}, 1: {'f1': 0.9114593077642658, 'precision': 0.8993861632897956, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9240674997979827}}",15.74296548962593,"{0: {'f1': 0.2508843537414966, 'precision': 0.1485180412371134, 'accuracy': 0.9448086445740863, 'roc_auc_score': 0.8768779205576357}, 1: {'f1': 0.9114593077642658, 'precision': 0.8993861632897956, 'accuracy': 0.9240993564683948, 'roc_auc_score': 0.9240674997979827}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
65,66.89337664842606,0:00:05,16.01262015104294,0:00:01,"{0: {'f1': 0.23535911602209944, 'precision': 0.13724226804123713, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.885666216766893}, 1: {'f1': 0.909520434679896, 'precision': 0.8884478700327687, 'accuracy': 0.923217257071831, 'roc_auc_score': 0.9244469603934917}}",15.999124377965927,"{0: {'f1': 0.23535911602209944, 'precision': 0.13724226804123713, 'accuracy': 0.9445079288707123, 'roc_auc_score': 0.885666216766893}, 1: {'f1': 0.909520434679896, 'precision': 0.8884478700327687, 'accuracy': 0.923217257071831, 'roc_auc_score': 0.9244469603934917}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
66,66.26685383915901,0:00:05,15.91691330075264,0:00:01,"{0: {'f1': 0.2454222465154414, 'precision': 0.14465206185567012, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8775917201716982}, 1: {'f1': 0.9108408845485704, 'precision': 0.8953708404486085, 'accuracy': 0.9238587839056955, 'roc_auc_score': 0.9242737388057429}}",15.934863477945328,"{0: {'f1': 0.2454222465154414, 'precision': 0.14465206185567012, 'accuracy': 0.9446482628656202, 'roc_auc_score': 0.8775917201716982}, 1: {'f1': 0.9108408845485704, 'precision': 0.8953708404486085, 'accuracy': 0.9238587839056955, 'roc_auc_score': 0.9242737388057429}}",0:00:02,20211226_1947,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/census_income_mmoe/results/Model_LR0.0001_Batch1024_LossBCELoss
